date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:16:29	35700/35700	---M--	200	added ('OK')	image/png	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_1.png	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_1.png	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:29	34805/34805	---M--	200	added ('OK')	image/png	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_2.png	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_2.png	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:30	39771/39771	---M--	200	added ('OK')	image/png	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_3.png	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_3.png	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:30	160909/160909	---M--	200	added ('OK')	image/png	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_4.png	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/iphone_screenshot_4.png	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:30	8846/8846	---M--	200	added ('OK')	image/svg+xml	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/app-store-badge.svg	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/app-store-badge.svg	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:31	5305/5305	---M--	200	added ('OK')	image/svg+xml	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/google-play-badge.svg	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/img/google-play-badge.svg	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:31	42854/42854	---MCZ	200	added ('OK')	application/javascript	etag:%22gz[041e01646c312aeec1ecbfcf4c82c633]%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/owl-carousel/owl.carousel.min.js	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/owl-carousel/owl.carousel.min.js	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_app.html)
17:16:31	3770/3770	---MCZ	200	added ('OK')	text/css	etag:%22gz[041e01646c312aeec1ecbfcf4c82c633]%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/fullpage/jquery.fullpage.min.css	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/fullpage/jquery.fullpage.min.css	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_fading.html)
17:16:31	33011/33011	---MCZ	200	added ('OK')	application/javascript	etag:%22gz[041e01646c312aeec1ecbfcf4c82c633]%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/fullpage/vendors/scrolloverflow.min.js	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/fullpage/vendors/scrolloverflow.min.js	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_fading.html)
17:16:32	29800/29800	---MCZ	200	added ('OK')	application/javascript	etag:%22gz[041e01646c312aeec1ecbfcf4c82c633]%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/fullpage/jquery.fullpage.min.js	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/fullpage/jquery.fullpage.min.js	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/index_fading.html)
17:16:32	4976/4976	---M--	200	added ('OK')	image/png	etag:%22041e01646c312aeec1ecbfcf4c82c633%22	https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/owl-carousel/assets/owl.video.play.png	D:/Templates%20Web/Plantilla%20Web%201%20-%20Delta%20Cargo/simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/owl-carousel/assets/owl.video.play.png	(from https://simpleqode-wb.bitbucket.io/wolfram/3.0.1/assets/plugins/owl-carousel/assets/owl.carousel.min.css)
