date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:51	78987/78987	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-78987-3187674106%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-MediumItalic-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:52	20966/20966	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-20966-1738541244%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:53	20966/20966	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-20966-1738541244%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:54	86184/86184	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-86184-1894648102%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:55	45008/45008	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-45008-1741228226%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:56	71299/71299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-71299-1741359300%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Bold-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:57	24778/24778	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-24778-2759265042%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:58	24778/24778	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-24778-2759265042%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:53:59	91968/91968	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-91968-2954562428%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:00	53400/53400	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-53400-2761952024%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:02	78543/78543	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-78543-2762083098%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-BoldItalic-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:03	20698/20698	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-20698-1884293400%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.eot	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:04	20698/20698	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22wzsdm-1553719534-20698-1884293400%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.eot?	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfontd41d.eot	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:05	86508/86508	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22wzsdm-1553719534-86508-2046429570%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.woff	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.woff	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:06	44652/44652	---M--	200	added ('OK')	application/x-font-ttf	etag:%22wzsdm-1553719534-44652-1886980382%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.ttf	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.ttf	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
16:54:07	74137/74137	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22wzsdm-1553719534-74137-1887111456%22	https://www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.svg	D:/Templates%20Web/Plantilla%20Web%204-%20Delta%20Cargo%20(Odoo)/www.deltacargosrl.com/web_enterprise/static/src/fonts/Roboto/Roboto-Black-webfont.svg	(from https://www.deltacargosrl.com/web/content/2218-ddc7fd6/1/web.assets_common.0.css)
